time,envelope_standardized
119.57,1.21529469355217
119.58,3.15731983818282
119.59,2.98749353369947
119.6,2.4707768845782
119.61,1.42154044261686
119.62,1.15346782311899
119.63,1.06318310210928
119.64,0.0369434278635297
119.65,0.276240641383817
119.66,-0.230256561056407
119.67,-0.360307414992236
119.68,-0.27840754047285
119.69,-0.496373841834571
119.7,-0.51109200370372
119.71,-0.571038607617559
119.72,-0.647810849519778
119.73,-0.498498750464927
119.74,-0.478010713786132
119.75,0.0230190333465936
119.76,-0.0500929540592672
119.77,-0.0852907911379064
119.78,0.338490599774281
119.79,-0.101498478649622
119.8,0.113695542927524
119.81,-0.133792974050129
119.82,0.0326122328722645
119.83,-0.21460518104601
119.84,0.0402736579466395
119.85,-0.00427719787957235
119.86,-0.165632083949822
119.87,-0.0936941804231538
119.88,-0.386650457276076
119.89,-0.392947369579671
119.9,-0.404772122130459
119.91,-0.406077330458094
119.92,-0.542618713635738
119.93,-0.458481339088321
119.94,0.347084879673576
119.95,2.16469255497562
119.96,3.48302480660845
119.97,1.06456748936447
119.98,1.13363551446047
119.99,2.45196141748869
120,2.4778898403438
120.01,1.4868346483482
120.02,1.8245661765125
120.03,0.98746783012583
120.04,0.156554470928738
120.05,0.14759777402519
120.06,-0.286677195506675
120.07,-0.27892414198355
120.08,0.00983764393268884
120.09,-0.209301565460502
120.1,-0.474368822792896
120.11,-0.446597275587911
120.12,-0.525642159093452
120.13,-0.485782264766197
120.14,-0.509770071010886
120.15,-0.617345247920752
120.16,-0.691960393527061
120.17,0.0988259877384527
120.18,-0.321869880199351
120.19,0.143214666875012
120.2,-0.172170097313133
120.21,-0.293748967780067
120.22,-0.448045069982432
120.23,-0.48902107701536
120.24,-0.475265361832805
120.25,-0.55812436296751
120.26,-0.610998567959301
120.27,-0.61870893273834
120.28,-0.462373995399527
120.29,-0.408366020013485
120.3,-0.444050791046062
120.31,-0.435665796073681
120.32,-0.410491035920728
120.33,-0.405441931529428
120.34,-0.328957595897642
120.35,-0.216111564504668
120.36,-0.100675503236388
120.37,1.21081766661021
120.38,0.543767227242248
120.39,0.219326775754876
120.4,0.904881730052298
120.41,3.23273955377729
120.42,1.56790980427809
120.43,0.789959655389453
120.44,0.243269739558119
120.45,0.534158856865195
120.46,0.179634887121281
120.47,-0.363435451117378
120.48,-0.31745585595875
120.49,-0.10817237236832
120.5,-0.00159660705292582
120.51,-0.253603637154476
120.52,-0.388306581114694
120.53,-0.499099568413992
120.54,-0.277304525872208
120.55,-0.388622828338725
120.56,-0.379969076394132
120.57,-0.437496440692105
120.58,-0.544949435462053
120.59,-0.496594599207457
120.6,-0.3580832367601
120.61,-0.530896111164829
120.62,-0.426502537967207
120.63,-0.39521727997508
120.64,-0.498729731512096
120.65,-0.694938089745188
120.66,-0.704979841530174
120.67,-0.71256719671663
120.68,-0.734748351736736
120.69,-0.718130464705142
120.7,-0.401449831358201
120.71,-0.152957227500119
120.72,0.392137681922908
120.73,0.176348543135152
120.74,-0.013325669047693
120.75,-0.182020042314418
120.76,-0.271592418608669
120.77,-0.397728352855457
120.78,-0.333528152407419
120.79,-0.46416717872539
120.8,-0.473455295069486
120.81,-0.507916527697305
120.82,-0.468022607814911
120.83,-0.572000282019062
120.84,-0.693971106805406
120.85,-0.571678595079227
120.86,-0.606490077697065
120.87,-0.688902633829188
120.88,-0.671454025757312
120.89,-0.709823572004788
120.9,-0.721063422949273
120.91,-0.692402066594066
120.92,-0.740105720913046
120.93,-0.731640090598763
120.94,-0.244136534929628
120.95,-0.365202449289613
120.96,-0.581945006655161
120.97,-0.6028018214642
120.98,-0.571901714692447
120.99,-0.5231892195542
121,-0.434930616997852
121.01,-0.351863590431756
121.02,-0.296842019733086
121.03,-0.126554032751121
121.04,-0.100830078830087
121.05,-0.139739140703025
121.06,-0.360957436345753
121.07,-0.455680079882005
121.08,-0.484881777311188
121.09,-0.64865834828785
121.1,-0.64671919731434
121.11,-0.589176484598803
121.12,-0.67146234782483
121.13,-0.678819458353937
121.14,-0.616602991430604
121.15,-0.659996924754168
121.16,-0.72614404382536
121.17,-0.724004853734749
121.18,-0.681651172880487
121.19,-0.64460413296311
121.2,-0.146031824352797
121.21,-0.0248367098830189
121.22,0.271999448371261
121.23,0.335940198120045
121.24,0.263328149125277
121.25,0.397037277374075
121.26,0.0480727707824761
121.27,-0.377862808238101
121.28,-0.494577886836078
121.29,-0.50177521900394
121.3,-0.643806586370421
121.31,-0.723820550664961
121.32,-0.669738123924598
121.33,-0.648538387227792
121.34,-0.534825350132066
121.35,-0.599220862708336
121.36,-0.426700490418927
121.37,-0.206138620668349
121.38,-0.0935145429596247
121.39,-0.178623808104708
121.4,-0.112866290134717
121.41,0.0686492651429473
121.42,-0.00546805277854172
121.43,-0.294174126744607
121.44,-0.40800270761217
121.45,-0.585615728252974
121.46,-0.605114854043775
121.47,-0.55017190073821
121.48,-0.618692259116514
121.49,-0.530689979219014
121.5,-0.507130372885774
121.51,-0.594648661380242
121.52,-0.57314028950442
121.53,-0.532109738674919
121.54,-0.482160659494813
121.55,-0.397817592202016
121.56,-0.47344793808255
121.57,-0.661546769632689
121.58,-0.680930811432992
121.59,-0.629289684722372
121.6,-0.645630960303959
121.61,-0.606971797381681
121.62,-0.693930834951628
121.63,-0.724478372192935
121.64,-0.749426637896984
121.65,-0.72943399111984
121.66,-0.701139601546658
121.67,-0.72643737826398
121.68,-0.754829259861866
121.69,-0.744036987555001
121.7,-0.735930482236045
121.71,-0.733766187521389
121.72,-0.75456714424219
121.73,-0.753179266883062
121.74,-0.747382958604524
121.75,-0.748964264372581
121.76,-0.758077499282929
121.77,-0.758975788779366
121.78,-0.750192127199454
121.79,-0.752716769261156
121.8,-0.749158641945418
121.81,-0.75998151996417
121.82,-0.760975819179682
121.83,-0.739462505408366
121.84,-0.759318490406356
121.85,-0.750309108536938
121.86,-0.755849583560471
121.87,-0.741060698857445
121.88,-0.747002589551059
121.89,-0.73816527179108
121.9,-0.744851387423909
121.91,-0.736428481301486
121.92,-0.753656323927101
121.93,-0.749180015956453
121.94,-0.753638574892153
121.95,-0.736551395186402
121.96,-0.72881941655488
121.97,-0.735392342488993
121.98,-0.713167193328491
121.99,-0.742446705718156
122,-0.733269085352671
122.01,-0.72866897602926
122.02,-0.729921388137319
122.03,-0.718319287995892
122.04,-0.739890240277484
122.05,-0.743763465366345
122.06,-0.726640367756956
122.07,-0.737572210796407
122.08,-0.735877646746048
122.09,-0.73425166807619
122.1,-0.744188073459076
122.11,-0.747132336830563
122.12,-0.740163543267903
122.13,-0.738595483277986
122.14,-0.74085870796524
122.15,-0.742132333254559
122.16,-0.746715761090458
122.17,-0.739477026440643
122.18,-0.744596914559117
122.19,-0.741563350313796
122.2,-0.725303193876359
122.21,-0.717379044878184
122.22,-0.415269086357428
122.23,-0.510122756412068
122.24,-0.515533620777676
122.25,-0.506686109363945
122.26,-0.485890669096145
122.27,-0.453251467962868
122.28,-0.446058272551963
122.29,-0.458258580030131
122.3,-0.4481644018146
122.31,-0.377120089859303
122.32,0.438622378343339
122.33,1.46150620948986
122.34,2.23073282059421
122.35,2.98783513072845
122.36,2.69234932674628
122.37,2.36960020403846
122.38,1.35686075969844
122.39,1.39378674003632
122.4,1.63625222495965
122.41,0.838797066906024
122.42,0.308777631857811
122.43,0.00468981173567896
122.44,0.118563370991625
122.45,-0.0681846563773414
122.46,-0.251157853721824
122.47,-0.260049061400882
122.48,0.240473168400798
122.49,0.588349083918378
122.5,0.312091493139785
122.51,0.123146067422478
122.52,0.000796426220888429
122.53,0.0597705741646092
122.54,0.697575797054328
122.55,0.681222123812974
122.56,0.498098516472935
122.57,0.544510531804293
122.58,0.055308288980195
122.59,0.0599415543577465
122.6,-0.103479676744583
122.61,-0.287543492515325
122.62,-0.0709214940566045
122.63,-0.184112882054522
122.64,-0.376505027734368
122.65,-0.418183096415854
122.66,-0.299133841322614
122.67,-0.367672289669245
122.68,-0.349373049304842
122.69,-0.271461271201303
122.7,-0.329086656213367
122.71,0.10361432851871
122.72,1.33637671486723
122.73,1.36607529943795
122.74,3.12348523717807
122.75,4.40494466953746
122.76,2.88875807045566
122.77,3.86986929013109
122.78,3.63365262933302
122.79,4.9995342904942
122.8,1.72824727648702
122.81,3.53776018738492
122.82,4.11001091114546
122.83,2.03116218646158
122.84,2.33180032068762
122.85,3.80354147953195
122.86,2.78257834615244
122.87,2.16291888822003
122.88,2.11328526277819
122.89,1.15726272248869
122.9,0.128917875309145
122.91,0.384255827093875
122.92,0.087406729745516
122.93,0.124799012356642
122.94,0.251874539233623
122.95,0.0701009808298293
122.96,-0.0855300812113545
122.97,-0.0283321846154215
122.98,0.202112691901101
122.99,0.273318509079913
123,0.559018277197359
123.01,0.161436776466797
123.02,0.427806010275732
123.03,0.556471379438768
123.04,0.0711686724806844
123.05,-0.320386944454332
123.06,-0.310104131118103
123.07,-0.334383761376794
123.08,-0.392493996838777
123.09,-0.403084981883104
123.1,-0.222901615101527
123.11,-0.378754842682667
123.12,-0.632742303510243
123.13,-0.590239603658676
123.14,-0.518197862583029
123.15,-0.643006941390623
123.16,-0.670753654368114
123.17,-0.652848039876074
123.18,-0.699805104798133
123.19,-0.705637563256714
123.2,-0.672293593154353
123.21,-0.725078616339919
123.22,-0.708471812574077
123.23,-0.730805795414158
123.24,-0.7468606849154
123.25,-0.749469757512145
123.26,-0.738653955374191
123.27,-0.750225224638216
123.28,-0.742782890924289
123.29,-0.741521040867922
123.3,-0.741948712019834
123.31,-0.745427603927698
123.32,-0.741033871593171
123.33,-0.735851460476085
123.34,-0.74105388762906
123.35,-0.742651142570375
123.36,-0.743536975133212
123.37,-0.730239844577751
123.38,-0.74015610027652
123.39,-0.72789499891688
123.4,-0.730553999532008
123.41,-0.720194308288441
123.42,-0.72532585116608
123.43,-0.721900637933962
123.44,-0.710766093466617
123.45,-0.733706204773779
123.46,-0.750982724762576
123.47,-0.751532651695717
123.48,-0.737520378577843
123.49,-0.755890050518895
123.5,-0.742782088531245
123.51,-0.750563982934771
123.52,-0.748677657359734
123.53,-0.724359096221742
123.54,-0.725955448941873
123.55,-0.674312349455303
123.56,-0.242945884221533
123.57,-0.437149454604477
123.58,-0.313061116664567
123.59,-0.194401493643717
123.6,0.238877564708236
123.61,0.237986184590048
123.62,-0.15749371954707
123.63,0.47344985070542
123.64,0.513219293458704
123.65,1.56716178702711
123.66,2.38993007584157
123.67,2.75054553018592
123.68,3.51804980792076
123.69,1.83645632122991
123.7,5.48596530324405
123.71,6.39857303168888
123.72,3.27337745263303
123.73,4.32613202542167
123.74,4.3605682872403
123.75,1.31870821305535
123.76,2.84724320145243
123.77,2.48518894702068
123.78,2.96732028126603
123.79,4.38366351312805
123.8,3.5961236027303
123.81,1.08378382377883
123.82,0.761244990599212
123.83,0.387992983674495
123.84,0.208865076443621
123.85,0.593970543062563
123.86,0.39230072193273
123.87,0.418033408389419
123.88,0.308882531076103
123.89,-0.159835325777205
123.9,0.0470252476216194
123.91,-0.131067392890799
123.92,-0.178297116831952
123.93,-0.201251393753492
123.94,-0.0759348011727494
123.95,-0.411323639140885
123.96,-0.345753334897716
123.97,-0.413876845845301
123.98,-0.400370476262214
123.99,-0.492983084191954
124,-0.423492672651854
124.01,-0.168244260332816
124.02,0.230094702494791
124.03,0.575190052415204
124.04,0.959534395048452
124.05,0.277709371679797
124.06,0.250573104561258
124.07,0.211849358326531
124.08,1.29730296835988
124.09,0.974768009152688
124.1,0.968138714413406
124.11,0.0266700576161642
124.12,-0.254417526035896
124.13,-0.302307328568126
124.14,-0.24057763898929
124.15,-0.471303209173863
124.16,-0.368729749225894
124.17,-0.451590607766584
124.18,-0.482246949043695
124.19,-0.374500911146647
124.2,-0.40926266005056
124.21,-0.281169969901368
124.22,0.165378220765404
124.23,0.276161296725782
124.24,0.464066444816065
124.25,0.686951542819588
124.26,0.811874427277891
124.27,0.840046252259461
124.28,0.47114711382044
124.29,0.798885069484384
124.3,0.756851596196347
124.31,0.251260423993528
124.32,-0.0554719267602492
124.33,-0.41368037185896
124.34,-0.370732473998147
124.35,-0.387910083007301
124.36,-0.581418371591519
124.37,-0.593213470872347
124.38,-0.684763540431328
124.39,-0.699947172760915
124.4,-0.717899306114315
124.41,-0.715523921827155
124.42,-0.708920115323003
124.43,-0.721235803678926
124.44,-0.684845306248736
124.45,-0.670486473126155
124.46,-0.697506458740617
124.47,-0.739009152476404
124.48,-0.683009595361942
124.49,-0.733983670524334
124.5,-0.722354876424926
124.51,-0.709379668381388
124.52,-0.72327232855421
124.53,-0.715557468452546
124.54,-0.718970878013321
124.55,-0.748677209646057
124.56,-0.755781393200031
124.57,-0.74677237062337
124.58,-0.746408515430496
124.59,-0.747487446163199
124.6,-0.769778023580292
124.61,-0.743441681061338
124.62,-0.75385039810183
124.63,-0.749166259845801
124.64,-0.754124437071101
124.65,-0.764232386094407
124.66,-0.763392702993644
124.67,-0.691470727850905
124.68,-0.260843820850617
124.69,2.3438442680592
124.7,4.42857288934983
124.71,5.56251149873919
124.72,5.9456687860672
124.73,6.38702884254026
124.74,3.86202490479158
124.75,2.75330697528487
124.76,0.616550815474205
124.77,0.264730107522826
124.78,-0.0683822965274279
124.79,0.742817983368312
124.8,1.08643281096322
124.81,0.326720847494602
124.82,-0.00640338931443898
124.83,-0.37131211250825
124.84,-0.0719443576973154
124.85,-0.58422903656875
124.86,-0.465097675688633
124.87,-0.569795888356175
124.88,-0.417941536923987
124.89,-0.14761404654935
124.9,-0.203808400827219
124.91,-0.443168817433575
124.92,-0.469346361041839
124.93,-0.478301855185908
124.94,-0.516029497836398
124.95,-0.602812711469994
124.96,-0.682295245985956
124.97,-0.603269994466714
124.98,-0.612452502726795
124.99,-0.592151413999664
125,-0.579484995163722
125.01,-0.522094111359014
125.02,-0.494799335582816
125.03,-0.291750777237282
125.04,-0.493238167919226
125.05,-0.466534671740878
125.06,1.74557423534815
125.07,2.60269311118574
125.08,1.95629831305704
125.09,2.88166458607749
125.1,2.37537626029101
125.11,2.94863925465671
125.12,1.50997697688161
125.13,0.889988621078571
125.14,1.24759514796403
125.15,0.824323798907731
125.16,1.13050865898739
125.17,0.667160429789709
125.18,0.719413459074113
125.19,0.300542433147046
125.2,0.276611124839371
125.21,-0.220399655847369
125.22,-0.0255577201484511
125.23,-0.397871133774662
125.24,-0.219384392494416
125.25,0.281947475528833
125.26,0.833179701112032
125.27,1.16310179729755
125.28,1.40894517730694
125.29,1.47921076925355
125.3,1.43874403683594
125.31,2.18962273492446
125.32,1.68592459711938
125.33,0.885136049076416
125.34,-0.00865907759373149
125.35,-0.154901724508867
125.36,-0.153946059029962
125.37,-0.405968731929516
125.38,-0.426580300504171
125.39,-0.432720997406241
125.4,-0.492429098111007
125.41,-0.432714038023694
125.42,-0.451112927588936
125.43,-0.398333553414778
125.44,-0.481661975867569
125.45,-0.424310399507087
125.46,-0.30472350698192
125.47,-0.121026190793193
125.48,0.518481087563802
125.49,0.956040514357662
125.5,1.14096784220672
125.51,0.858051079717838
125.52,0.975304543113611
125.53,1.2489841898267
125.54,0.932413949406492
125.55,0.890520648493314
125.56,0.193316007283658
125.57,-0.222830570901456
125.58,-0.269236650026257
125.59,-0.290867074053592
125.6,-0.432401352330401
125.61,-0.578652641631938
125.62,-0.653212050060144
125.63,-0.59894850058814
125.64,-0.495061552363553
125.65,-0.396254972737671
125.66,-0.31691770104882
125.67,-0.447303467774985
125.68,-0.460016261113056
125.69,-0.523024016279311
125.7,-0.611663651219168
125.71,-0.558290876566907
125.72,-0.516106971018885
125.73,-0.465613549780275
125.74,-0.113438943154437
125.75,-0.122398791605933
125.76,0.536586845541045
125.77,1.12152455151579
125.78,1.86706020893069
125.79,1.9811763837663
125.8,1.98460188988879
125.81,2.23821044659849
125.82,1.90679564897544
125.83,1.74701323972232
125.84,1.95566282520451
125.85,2.05506981816958
125.86,0.894597030914572
125.87,1.33519281810653
125.88,1.00388847149455
125.89,0.776657925704438
125.9,0.187649876909684
125.91,-0.0114340052243406
125.92,-0.258235957166717
125.93,-0.332964105325887
125.94,-0.452865624889948
125.95,-0.460815488014004
125.96,-0.517782563778091
125.97,-0.580297567567098
125.98,-0.514534763137876
125.99,-0.539892341159992
126,-0.595071783438357
126.01,-0.508562225953455
126.02,-0.534921197558336
126.03,-0.218012815123829
126.04,0.0360585474144351
126.05,-0.044214163133378
126.06,-0.237259374454628
126.07,-0.289295765347988
126.08,-0.259551486453933
126.09,-0.417642927710468
126.1,-0.566964673481385
126.11,-0.566745489686878
126.12,-0.604824153746581
126.13,-0.647189574773548
126.14,-0.698683718396517
126.15,-0.70284216482412
126.16,-0.717390671301675
126.17,-0.745378437348793
126.18,-0.710118830238328
126.19,-0.677500766764016
126.2,-0.67344339174762
126.21,-0.693854473734691
126.22,-0.671863427128284
126.23,-0.691476986787402
126.24,-0.686304504765613
126.25,-0.667503564478348
126.26,-0.694120165240062
126.27,-0.673818274973885
126.28,-0.698576739546465
126.29,-0.699074030353137
126.3,-0.732838803088274
126.31,-0.733247528226061
126.32,-0.753831639428302
126.33,-0.756859499429191
126.34,-0.754395913072237
126.35,-0.732204190824501
126.36,-0.082634023644806
126.37,-0.492783521481461
126.38,1.02366798036678
126.39,1.46346265558
126.4,2.11507047691573
126.41,2.27887800499712
126.42,1.29898638517927
126.43,1.04940730142261
126.44,0.710822844242305
126.45,0.153422216228874
126.46,-0.0525414986316797
126.47,-0.249717997960175
126.48,-0.486886919925467
126.49,-0.586489449553057
126.5,-0.586074972457902
126.51,-0.533179972752828
126.52,-0.584270429131578
126.53,-0.635379978738533
126.54,-0.646015917358073
126.55,-0.346722496483384
126.56,-0.378672133017941
126.57,-0.365937356054556
126.58,-0.231800232517574
126.59,0.196743609720352
126.6,0.28283923378033
126.61,0.264848698862462
126.62,0.166716763243839
126.63,0.0669457023466847
126.64,-0.17015556006588
126.65,-0.367723086869646
126.66,-0.483135826712141
126.67,-0.608300647969843
126.68,-0.546950429443533
126.69,-0.68112763934001
126.7,-0.673507766644033
126.71,-0.721057176038597
126.72,-0.67471748716376
126.73,-0.204535398467283
126.74,-0.121567174385468
126.75,2.85436288093372
126.76,4.99491904549627
126.77,5.08511266537693
126.78,3.03437590781122
126.79,2.13720273744091
126.8,2.28746889357579
126.81,1.78810213160718
126.82,0.775617517607278
126.83,0.869875144673845
126.84,0.664015098249077
126.85,0.764836728591958
126.86,0.449536461183075
126.87,0.321931356881098
126.88,0.118073436896889
126.89,-0.226669007295547
126.9,-0.355344472772277
126.91,-0.447786187441981
126.92,-0.397878548240588
126.93,-0.525188446987138
126.94,-0.602957418004412
126.95,-0.530576950640463
126.96,-0.530186656526273
126.97,-0.58580927528429
126.98,-0.613680462839173
126.99,-0.644944561837498
127,-0.623733735113425
127.01,-0.557887135000226
127.02,-0.617336321897579
127.03,0.250565455198146
127.04,1.69446142190798
127.05,1.84661992847438
127.06,0.894001746040311
127.07,2.16699239363085
127.08,2.5182774001394
127.09,1.09661936399531
127.1,0.556749813615946
127.11,-0.202888378711636
127.12,-0.153522714813742
127.13,-0.162220469907051
127.14,-0.11172259837737
127.15,0.874017579643625
127.16,0.716941247146326
127.17,0.774730130997934
127.18,0.584673866773481
127.19,0.044046484658235
127.2,0.121836059285457
127.21,0.137471393007006
127.22,0.183886460596414
127.23,0.102517581101292
127.24,-0.178304177417304
127.25,-0.149806142853993
127.26,-0.179542887301212
127.27,-0.276997075920858
127.28,-0.117243627286847
127.29,-0.125361447640545
127.3,-0.311208779574521
127.31,-0.515359448259848
127.32,-0.459126003066397
127.33,-0.624840480631071
127.34,0.443592328286196
127.35,1.20078415988297
127.36,1.22710375523098
127.37,3.08096300527353
127.38,3.97776090511898
127.39,2.89923140064506
127.4,1.8445717153
127.41,2.9216742296589
127.42,2.19331332269101
127.43,2.25089477142424
127.44,0.988566982664864
127.45,1.40179745383486
127.46,0.784921037704879
127.47,0.5728482459311
127.48,0.796509051102906
127.49,0.310658757433547
127.5,1.00256112192175
127.51,0.748282148423768
127.52,0.972254197850766
127.53,0.758153662089078
127.54,0.368797024644526
127.55,0.781286097789429
127.56,0.423191112196608
127.57,0.851369124968677
127.58,0.0731013226058471
127.59,-0.153594293605589
127.6,-0.257541349413643
127.61,-0.277607371527051
127.62,-0.0949448313709126
127.63,-0.176836188686497
127.64,-0.158223780436489
127.65,-0.18147548487815
127.66,-0.299453413905111
127.67,-0.416273294456616
127.68,-0.485430366309024
127.69,-0.65680076702521
127.7,-0.61493469500232
127.71,-0.6829342964674
127.72,-0.709710992538974
127.73,-0.730951630287038
127.74,-0.731104362129248
127.75,-0.728739423015023
127.76,-0.733845671587895
127.77,-0.490942226406545
127.78,-0.11563918106763
127.79,0.440805929821123
127.8,1.22151360447811
127.81,2.21920401660104
127.82,2.12759479366958
127.83,2.83434153789371
127.84,2.38438378566588
127.85,1.36626665415207
127.86,1.83154747727535
127.87,2.25837278826635
127.88,1.27502610492939
127.89,0.308649923762501
127.9,-0.0938333338957249
127.91,0.0470183436163797
127.92,-0.151951784604996
127.93,-0.520851695306693
127.94,-0.627324880772655
127.95,-0.536747450033942
127.96,-0.442050354594068
127.97,-0.430777238259045
127.98,-0.385634177462067
127.99,-0.424821251955914
128,-0.529664842710448
128.01,-0.571484738936896
128.02,-0.295692353788775
128.03,-0.352379039990152
128.04,-0.503262095737829
128.05,-0.258588450531328
128.06,-0.402167848118144
128.07,-0.163066171545994
128.08,-0.0869382399728518
128.09,-0.156118557120235
128.1,-0.349863665423628
128.11,-0.304532241881818
128.12,-0.144296477003069
128.13,-0.100372989355819
128.14,-0.318684771085453
128.15,-0.458212372465566
128.16,-0.303309168085033
128.17,-0.215552809808578
128.18,-0.52767145788196
128.19,-0.428155680061833
128.2,-0.56010670117378
128.21,-0.527618424148601
128.22,-0.604388925739577
128.23,-0.597847538522514
128.24,-0.560301465204337
128.25,-0.618945636676026
128.26,-0.651462474999867
128.27,-0.680676219017364
128.28,-0.67778661662612
128.29,-0.692553150257005
128.3,-0.709199741289631
128.31,-0.693679281151741
128.32,-0.70968258677412
128.33,-0.75900686101874
128.34,-0.749816947403328
128.35,-0.745620949121787
128.36,-0.736699221794963
128.37,-0.734718884838981
128.38,-0.740203535091812
128.39,-0.741000482444272
128.4,-0.722628864822018
128.41,-0.738979474558819
128.42,-0.743631590211127
128.43,-0.731083359980084
128.44,-0.751290438568775
128.45,-0.74584293119951
128.46,-0.753381645712162
128.47,-0.758188395571168
128.48,-0.752911328392829
128.49,-0.740681177680549
128.5,-0.726172100238583
128.51,-0.729621911996113
128.52,-0.751758687464546
128.53,-0.735723843172499
128.54,-0.73767828449471
128.55,-0.737931748641753
128.56,-0.740402918225741
128.57,-0.720081733818768
128.58,-0.753897633618796
128.59,-0.718836843998669
128.6,-0.724775035008936
128.61,-0.710637302920834
128.62,-0.74285116344463
128.63,-0.736463871121072
128.64,-0.742541998646652
128.65,-0.733225664454693
128.66,-0.745962239696084
128.67,-0.756500097361747
128.68,-0.758938915404828
128.69,-0.750517760277107
128.7,-0.755338894259601
128.71,-0.750724536664571
128.72,-0.761302001106658
128.73,-0.742342777263932
128.74,-0.546674194436312
128.75,-0.476012330382283
128.76,-0.46803563048131
128.77,-0.362806230652593
128.78,-0.319910084053555
128.79,-0.301222233195196
128.8,-0.227385045269877
128.81,-0.229742256994464
128.82,-0.379352489117589
128.83,-0.409962160980081
128.84,-0.128432295745982
128.85,0.402522208526194
128.86,1.20135101994744
128.87,1.81273795873193
128.88,1.81002575109845
128.89,1.83279221587519
128.9,1.61414604016363
128.91,1.84654697129488
128.92,2.58074538996638
128.93,4.3455183687633
128.94,5.45377239382883
128.95,6.43003066469935
128.96,5.84430432653325
128.97,5.83167965113008
128.98,5.22437310373207
128.99,2.38242805359277
129,1.03814948475641
129.01,1.09743684458256
129.02,0.856695917197222
129.03,0.544388318767101
129.04,0.349738454496613
129.05,0.165439402082045
129.06,0.051670239567065
129.07,0.046375658664229
129.08,0.101750697173332
129.09,-0.205919125863659
129.1,0.0957940416404265
129.11,0.685025228393771
129.12,0.825011355983602
129.13,1.0756085217178
129.14,0.878996791723115
129.15,1.289543298285
129.16,1.08368696910052
129.17,0.621357456923162
129.18,0.0241514561675243
129.19,-0.215373168890343
129.2,-0.446949868403524
129.21,0.0546298673832479
129.22,0.0168441370487879
129.23,-0.112596412392806
129.24,-0.33170910237095
129.25,-0.173147721270927
129.26,-0.308132392769591
129.27,-0.39157201266423
129.28,-0.567273297826075
129.29,-0.633846291134414
129.3,-0.678936516811242
129.31,-0.668913078709433
129.32,-0.66130204492639
129.33,-0.601079934236654
129.34,-0.523748111340487
129.35,-0.558235083063116
129.36,0.157447842130738
129.37,1.57547398524867
129.38,1.85086232269945
129.39,1.94177786702404
129.4,2.88096831414576
129.41,2.50071566150922
129.42,0.153223650923032
129.43,0.1167531511172
129.44,-0.239215205836919
129.45,-0.216448949303026
129.46,-0.215490305406166
129.47,-0.253298285263877
129.48,0.179909848720392
129.49,0.0830198759056009
129.5,0.205302934503595
129.51,0.0461563417939845
129.52,-0.158358105056145
129.53,-0.143676217140905
129.54,0.527929681006532
129.55,0.477188773857086
129.56,0.210042646299998
129.57,0.0338302576625342
129.58,-0.130265615945664
129.59,-0.414960520856237
129.6,-0.21973254794948
129.61,-0.254008157028509
129.62,-0.17855216301943
129.63,-0.271780230274087
129.64,-0.176046416427247
129.65,-0.397560235191383
129.66,-0.202867591043496
129.67,-0.322746741990556
129.68,-0.0365976154039714
129.69,0.615910958170491
129.7,1.88388778254654
129.71,2.97159522193233
129.72,1.52262019389225
129.73,1.53993849534665
129.74,2.38914941700949
129.75,1.62461310082658
129.76,2.53490635073431
129.77,1.22034987432717
129.78,1.98649535077902
129.79,1.31317789830896
129.8,1.0051632211981
129.81,0.545026453671085
129.82,0.281006759053265
129.83,0.606100703599955
129.84,0.408020357754564
129.85,0.101238145830909
129.86,0.553113553119801
129.87,0.682359599038735
129.88,0.395721857000152
129.89,0.423068434013671
129.9,0.558702008624628
129.91,0.444785620988191
129.92,0.477212961122296
129.93,0.574827981627557
129.94,0.456358287612171
129.95,0.380579443152702
129.96,-0.0302438555438997
129.97,-0.3763346956239
129.98,-0.445621002033739
129.99,-0.562665701346432
130,-0.536247889601551
130.01,-0.575781960457659
130.02,-0.568040254545858
130.03,-0.694800841960852
130.04,-0.733502579751804
130.05,-0.708120366637113
130.06,-0.744214469748462
130.07,-0.744167271457206
130.08,-0.739181270948467
130.09,-0.70972601966546
130.1,-0.744518386528489
130.11,-0.716912551679783
130.12,-0.725211738529439
130.13,-0.729076352371932
130.14,-0.726422961885036
130.15,-0.737178483639861
130.16,-0.740654292099882
130.17,-0.736556168518641
130.18,-0.729009144380728
130.19,-0.737406959025975
130.2,-0.752110468008025
130.21,-0.749824276771565
130.22,-0.742489495192914
130.23,-0.750523516104694
130.24,-0.745363996961412
130.25,-0.724945292416108
130.26,-0.74901322347813
130.27,-0.765600193465156
130.28,-0.773510654612496
130.29,-0.749943297952251
130.3,-0.757826692176721
130.31,-0.49378353060659
130.32,-0.51981861204594
130.33,0.171413748708908
130.34,0.832758177819566
130.35,0.396660425589869
130.36,0.2664745263589
130.37,0.227320122367467
130.38,-0.191139732520437
130.39,-0.39376024981658
130.4,-0.526665011319002
130.41,-0.376733532671628
130.42,-0.313957269263505
130.43,-0.527712171562389
130.44,-0.397596993349115
130.45,-0.6211881931812
130.46,-0.474014436825442
130.47,-0.613686395560416
130.48,-0.581192352734729
130.49,-0.669414745834088
130.5,-0.652919150246922
130.51,-0.730567066281194
130.52,-0.701048721326077
130.53,-0.241993841756263
130.54,-0.279027395317582
130.55,-0.503862171459621
130.56,-0.578283783720921
130.57,-0.468535210938707
130.58,0.0191695303464375
130.59,0.248544689069043
